,Idade,Sexo,Tipo de Assinatura,Valor,Modalidade,Cidade de Entrega,Nome do Bairro,Número Exemplares,Número Exemplares Entregues,Quantidade Parcelas Contrato,Data de Validade Inicial,Data de Validade Final,Número Exemplares a Entregar
3282,67,M,Impressa,1669.0,Anual,Nova Aliança,Centro,261,112,12,29/10/2023 ,28/10/2024 ,149
3283,74,M,Impressa,834.5,Semestral,São José do Rio Preto,Parque Residencial Damha,128,112,1,29/10/2023 ,26/04/2024 ,16
3284,64,M,Digital,1251.75,Anual,Planalto,A DEFINIR,261,114,6,29/10/2023 ,28/10/2024 ,147
3285,64,M,Impressa,1669.0,Anual,Palestina,A DEFINIR,261,112,12,29/10/2023 ,28/10/2024 ,149
3286,73,M,Impressa,1669.0,Anual,São José do Rio Preto,Residencial Marcia,261,112,3,29/10/2023 ,28/10/2024 ,149
3287,96,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Residencial Damha,261,112,3,29/10/2023 ,28/10/2024 ,149
3288,60,M,Impressa,1669.0,Anual,Icém,A DEFINIR,261,112,12,29/10/2023 ,28/10/2024 ,149
3289,60,M,Impressa,1669.0,Anual,Mirassol,A DEFINIR,261,112,12,29/10/2023 ,28/10/2024 ,149
3290,62,F,Impressa,1669.0,Anual,NEVES PAULISTA,Centro,261,112,12,29/10/2023 ,28/10/2024 ,149
3291,64,M,Impressa,834.5,Semestral,Bálsamo,Centro,128,112,3,29/10/2023 ,26/04/2024 ,16
3292,99,M,Digital,1251.75,Anual,São José do Rio Preto,Jardim Bosque das Vivendas,261,113,12,29/10/2023 ,28/10/2024 ,148
3293,81,M,Impressa,1669.0,Anual,São José do Rio Preto,A DEFINIR,261,112,10,29/10/2023 ,28/10/2024 ,149
3294,104,M,Impressa,1669.0,Anual,Nova Granada,A DEFINIR,261,112,6,29/10/2023 ,28/10/2024 ,149
3295,88,M,Impressa,1669.0,Anual,Engenheiro Schmitt,Centro,261,112,12,29/10/2023 ,28/10/2024 ,149
3296,98,F,Impressa,1669.0,Anual,Monte Azul Paulista,A DEFINIR,261,112,12,29/10/2023 ,28/10/2024 ,149
3297,84,M,Impressa,834.5,Semestral,Catanduva,Vila Rodrigues,128,111,3,31/10/2023 ,27/04/2024 ,17
3298,83,M,Combo,780.0,Anual,São José do Rio Preto,Parque Residencial Dom Lafaiete Libânio,156,69,12,31/10/2023 ,28/10/2024 ,87
3299,83,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila São José,261,111,6,31/10/2023 ,29/10/2024 ,150
3300,90,F,Impressa,1669.0,Anual,São José do Rio Preto,Vila Imperial,261,111,3,31/10/2023 ,29/10/2024 ,150
3301,87,M,Combo,780.0,Anual,São José do Rio Preto,Vila Boa Esperança,156,69,12,31/10/2023 ,28/10/2024 ,87
3302,67,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Maceno,261,111,10,31/10/2023 ,29/10/2024 ,150
3303,74,M,Combo,780.0,Anual,São José do Rio Preto,Vila Itália,156,68,12,31/10/2023 ,28/10/2024 ,88
3304,60,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Bordon,261,111,8,31/10/2023 ,29/10/2024 ,150
3305,61,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Moysés Miguel Haddad,156,68,12,31/10/2023 ,28/10/2024 ,88
3306,81,M,Combo,780.0,Anual,São José do Rio Preto,Parque Residencial Comendador Mancor Daud,156,68,12,31/10/2023 ,29/10/2024 ,88
3307,61,F,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,111,10,31/10/2023 ,29/10/2024 ,150
3308,65,M,Impressa,834.5,Semestral,São José do Rio Preto,Vila Anchieta,128,111,5,31/10/2023 ,26/04/2024 ,17
3309,64,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Canaã,156,68,12,31/10/2023 ,28/10/2024 ,88
3310,62,M,Combo,390.0,Semestral,São José do Rio Preto,Bom Jardim,73,68,1,31/10/2023 ,16/04/2024 ,5
3312,89,F,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Tarraf II,261,111,11,31/10/2023 ,29/10/2024 ,150
3313,59,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Goyos,261,111,1,31/10/2023 ,29/10/2024 ,150
3314,63,M,Impressa,834.5,Semestral,São José do Rio Preto,Jardim Francisco Fernandes,128,111,3,31/10/2023 ,27/04/2024 ,17
3316,89,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Industrial,261,111,3,31/10/2023 ,29/10/2024 ,150
3317,90,F,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Nazareth,261,111,12,31/10/2023 ,29/10/2024 ,150
3318,62,M,Combo,780.0,Anual,São José do Rio Preto,Conjunto Habitacional CAIC,156,68,12,31/10/2023 ,28/10/2024 ,88
3319,57,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Urano,261,111,8,31/10/2023 ,29/10/2024 ,150
3320,60,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Seyon,156,68,12,31/10/2023 ,28/10/2024 ,88
3321,59,M,Digital,1251.75,Anual,São José do Rio Preto,Vila Sinibaldi,261,112,12,31/10/2023 ,29/10/2024 ,149
3323,61,M,Digital,625.88,Semestral,São José do Rio Preto,Morada Campestre,128,113,3,31/10/2023 ,29/04/2024 ,15
3324,89,F,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Canaã,261,111,11,31/10/2023 ,29/10/2024 ,150
3325,60,F,Combo,780.0,Anual,São José do Rio Preto,Jardim Tarraf,156,68,12,31/10/2023 ,29/10/2024 ,88
3326,60,M,Combo,780.0,Anual,Engenheiro Schmitt,SAO DEOCLECIANO,156,69,12,31/10/2023 ,29/10/2024 ,87
3327,81,M,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,111,10,31/10/2023 ,29/10/2024 ,150
3328,65,M,Combo,390.0,Semestral,São José do Rio Preto,Morada Campestre,73,69,6,31/10/2023 ,16/04/2024 ,4
3329,81,M,Combo,390.0,Semestral,José Bonifácio,A DEFINIR,73,69,6,31/10/2023 ,16/04/2024 ,4
3330,77,F,Combo,390.0,Semestral,Olímpia,A DEFINIR,73,68,6,31/10/2023 ,17/04/2024 ,5
3331,60,M,Impressa,1669.0,Anual,Nova Aliança,Centro,261,111,12,31/10/2023 ,29/10/2024 ,150
3333,61,M,Impressa,1669.0,Anual,Palestina,A DEFINIR,261,111,12,31/10/2023 ,29/10/2024 ,150
3334,79,M,Impressa,834.5,Semestral,Potirendaba,Centro,128,109,6,31/10/2023 ,27/04/2024 ,19
3335,65,M,Digital,1251.75,Anual,Urupês,A DEFINIR,261,113,12,31/10/2023 ,29/10/2024 ,148
3336,59,M,Impressa,1669.0,Anual,Engenheiro Schmitt,A DEFINIR,261,110,1,31/10/2023 ,30/10/2024 ,151
3337,60,M,Combo,780.0,Anual,São José do Rio Preto,Solo Sagrado I,156,67,12,01/11/2023 ,29/10/2024 ,89
3338,60,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Elvira,261,110,12,01/11/2023 ,30/10/2024 ,151
3339,60,M,Digital,625.88,Semestral,São José do Rio Preto,Vila Anchieta,128,111,1,01/11/2023 ,30/04/2024 ,17
3340,59,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Soraia,261,110,12,01/11/2023 ,30/10/2024 ,151
3341,60,M,Impressa,1669.0,Anual,São José do Rio Preto,Boa Vista,261,110,12,01/11/2023 ,30/10/2024 ,151
3342,63,M,Digital,1251.75,Anual,São José do Rio Preto,Vila Nossa Senhora Aparecida,261,111,1,01/11/2023 ,30/10/2024 ,150
3343,66,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Santa Cruz,261,110,3,01/11/2023 ,30/10/2024 ,151
3344,58,F,Combo,780.0,Anual,São José do Rio Preto,Centro,156,67,12,01/11/2023 ,30/10/2024 ,89
3345,72,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Imperial,261,110,12,01/11/2023 ,30/10/2024 ,151
3346,59,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Tarraf,261,110,10,01/11/2023 ,30/10/2024 ,151
3347,60,M,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,110,10,01/11/2023 ,30/10/2024 ,151
3348,82,M,Impressa,834.5,Semestral,Mirassol,A DEFINIR,128,110,3,01/11/2023 ,29/04/2024 ,18
3349,61,M,Impressa,1669.0,Anual,São José do Rio Preto,QUINTA DO GOLFE,261,110,3,01/11/2023 ,30/10/2024 ,151
3350,58,M,Digital,1251.75,Anual,São José do Rio Preto,Parque da Liberdade,261,112,12,01/11/2023 ,30/10/2024 ,149
3351,58,M,Impressa,1669.0,Anual,Mirassol,A DEFINIR,261,110,12,01/11/2023 ,30/10/2024 ,151
3352,66,M,Digital,625.88,Semestral,São José do Rio Preto,Parque Residencial Damha,128,106,3,01/11/2023 ,10/05/2024 ,22
3353,83,M,Digital,1251.75,Anual,Cedral,A DEFINIR,261,112,6,01/11/2023 ,30/10/2024 ,149
3354,79,M,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,109,4,02/11/2023 ,01/11/2024 ,152
3355,77,F,Combo,780.0,Anual,São José do Rio Preto,Centro,156,61,12,02/11/2023 ,19/11/2024 ,95
3356,77,F,Digital,1251.75,Anual,São José do Rio Preto,Jardim Novo Aeroporto,261,111,12,02/11/2023 ,01/11/2024 ,150
3357,62,M,Impressa,834.5,Semestral,São José do Rio Preto,Boa Vista,128,109,3,02/11/2023 ,29/04/2024 ,19
3358,60,F,Digital,1251.75,Anual,São José do Rio Preto,Jardim Vivendas,261,110,12,02/11/2023 ,01/11/2024 ,151
3359,28,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Europa,261,109,12,02/11/2023 ,01/11/2024 ,152
3360,60,M,Impressa,1669.0,Anual,São José do Rio Preto,Eldorado,261,109,8,02/11/2023 ,01/11/2024 ,152
3361,57,M,Impressa,834.5,Semestral,São José do Rio Preto,Bom Jardim,128,109,1,02/11/2023 ,29/04/2024 ,19
3362,60,F,Digital,1251.75,Anual,São José do Rio Preto,Jardim Tarraf,261,110,12,02/11/2023 ,01/11/2024 ,151
3363,60,F,Digital,1251.75,Anual,São José do Rio Preto,Jardim Residencial Vetorasso,261,111,12,02/11/2023 ,01/11/2024 ,150
3364,60,M,Impressa,1669.0,Anual,Bady Bassitt,A DEFINIR,261,109,11,02/11/2023 ,01/11/2024 ,152
3365,124,M,Impressa,834.5,Semestral,Icém,A DEFINIR,128,109,1,02/11/2023 ,29/04/2024 ,19
3366,60,M,Impressa,1669.0,Anual,José Bonifácio,Centro,261,109,12,02/11/2023 ,01/11/2024 ,152
3367,65,M,Impressa,1669.0,Anual,São José do Rio Preto,Residencial Marcia,261,109,4,02/11/2023 ,01/11/2024 ,152
3368,61,M,Impressa,1669.0,Anual,Olímpia,A DEFINIR,261,104,12,02/11/2023 ,08/11/2024 ,157
3369,60,F,Impressa,1669.0,Anual,Mirassol,AEROPORTO,261,109,10,02/11/2023 ,01/11/2024 ,152
3370,60,F,Impressa,1669.0,Anual,José Bonifácio,A DEFINIR,261,109,11,02/11/2023 ,01/11/2024 ,152
3371,58,M,Impressa,1669.0,Anual,Tanabi,BRASILIA,261,108,12,02/11/2023 ,04/11/2024 ,153
3372,124,F,Impressa,1669.0,Anual,Engenheiro Schmitt,A DEFINIR,261,109,6,02/11/2023 ,01/11/2024 ,152
3373,124,F,Impressa,834.5,Semestral,Uchoa,A DEFINIR,128,109,3,02/11/2023 ,29/04/2024 ,19
3374,114,M,Combo,720.0,Anual,Catanduva,Residencial Júlia Caparroz,104,44,12,04/11/2023 ,01/11/2024 ,60
3375,62,M,Combo,720.0,Anual,São José do Rio Preto,Solo Sagrado I,104,44,12,04/11/2023 ,01/11/2024 ,60
3376,64,M,Combo,720.0,Anual,São José do Rio Preto,Vila Imperial,104,44,12,04/11/2023 ,01/11/2024 ,60
3377,64,F,Impressa,1669.0,Anual,São José do Rio Preto,Boa Vista,261,108,3,04/11/2023 ,02/11/2024 ,153
3378,97,M,Combo,720.0,Anual,São José do Rio Preto,Centro,104,40,12,04/11/2023 ,22/11/2024 ,64
3379,86,M,Impressa,834.5,Semestral,São José do Rio Preto,Santos Dumont,128,108,2,04/11/2023 ,01/05/2024 ,20
3380,86,M,Combo,720.0,Anual,São José do Rio Preto,Centro,104,44,12,04/11/2023 ,02/11/2024 ,60
3381,124,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Industrial,261,108,10,04/11/2023 ,02/11/2024 ,153
3382,86,M,Digital,1251.75,Anual,São José do Rio Preto,Residencial Jardim Antonieta,261,110,12,04/11/2023 ,02/11/2024 ,151
3383,86,M,Impressa,834.5,Semestral,São José do Rio Preto,Boa Vista,128,108,3,04/11/2023 ,01/05/2024 ,20
3384,61,M,Combo,720.0,Anual,São José do Rio Preto,Vila Diniz,104,44,12,04/11/2023 ,02/11/2024 ,60
3385,61,M,Combo,720.0,Anual,São José do Rio Preto,Jardim Aclimação,104,44,12,04/11/2023 ,02/11/2024 ,60
3386,80,M,Impressa,834.5,Semestral,São José do Rio Preto,Vila São Pedro,128,108,3,04/11/2023 ,01/05/2024 ,20
3387,80,F,Combo,720.0,Anual,São José do Rio Preto,Jardim Urupês,104,44,12,04/11/2023 ,01/11/2024 ,60
3388,86,M,Combo,720.0,Anual,São José do Rio Preto,Jardim Urano,104,42,12,04/11/2023 ,09/11/2024 ,62
3389,81,M,Digital,625.88,Semestral,São José do Rio Preto,Centro,128,110,1,04/11/2023 ,03/05/2024 ,18
3390,83,M,Combo,720.0,Anual,São José do Rio Preto,Parque Residencial Damha,104,44,12,04/11/2023 ,02/11/2024 ,60
3391,89,M,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,108,12,04/11/2023 ,02/11/2024 ,153
3392,57,M,Combo,720.0,Anual,São José do Rio Preto,Parque Residencial Maria Zorita,104,44,12,04/11/2023 ,01/11/2024 ,60
3393,57,M,Combo,720.0,Anual,Fernandópolis,A DEFINIR,104,41,12,04/11/2023 ,15/11/2024 ,63
3394,60,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Celeste,261,106,10,04/11/2023 ,06/11/2024 ,155
3395,61,M,Combo,720.0,Anual,Mirassol,AEROPORTO,104,43,12,04/11/2023 ,02/11/2024 ,61
3396,61,M,Combo,720.0,Anual,Monte Azul Paulista,A DEFINIR,104,44,12,04/11/2023 ,01/11/2024 ,60
3397,74,M,Impressa,1669.0,Anual,Monte Aprazível,A DEFINIR,261,108,10,04/11/2023 ,02/11/2024 ,153
3398,60,M,Combo,360.0,Semestral,Nova Granada,A DEFINIR,52,44,6,04/11/2023 ,03/05/2024 ,8
3399,60,M,Impressa,834.5,Semestral,Fernandópolis,JD SANTISTA,128,108,3,04/11/2023 ,01/05/2024 ,20
3401,85,M,Combo,360.0,Semestral,Guaraci,A DEFINIR,52,44,6,04/11/2023 ,03/05/2024 ,8
3402,58,M,Impressa,834.5,Semestral,São José do Rio Preto,Jardim Alto Rio Preto,128,107,3,05/11/2023 ,03/05/2024 ,21
3403,63,M,Impressa,1669.0,Anual,São José do Rio Preto,Nova Redentora,261,107,12,05/11/2023 ,04/11/2024 ,154
3404,63,M,Combo,720.0,Anual,São José do Rio Preto,Vila Imperial,104,43,12,05/11/2023 ,08/11/2024 ,61
3405,60,F,Impressa,834.5,Semestral,São José do Rio Preto,Jardim América,128,107,6,05/11/2023 ,03/05/2024 ,21
3406,60,M,Impressa,1669.0,Anual,São José do Rio Preto,Santos Dumont,261,107,12,05/11/2023 ,04/11/2024 ,154
3407,61,M,Digital,1251.75,Anual,São José do Rio Preto,Jardim Morumbi,261,108,6,05/11/2023 ,04/11/2024 ,153
3408,80,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim dos Seixas,261,107,3,05/11/2023 ,04/11/2024 ,154
3409,80,M,Impressa,1669.0,Anual,São José do Rio Preto,Distrito Industrial Doutor Carlos Arnaldo e Silva,261,107,12,05/11/2023 ,04/11/2024 ,154
3410,114,M,Digital,1251.75,Anual,São José do Rio Preto,Boa Vista,261,108,1,05/11/2023 ,04/11/2024 ,153
3411,59,M,Impressa,1669.0,Anual,São José do Rio Preto,Boa Vista,261,107,10,05/11/2023 ,04/11/2024 ,154
3412,59,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Redentora,261,103,1,05/11/2023 ,09/11/2024 ,158
3413,79,M,Impressa,1669.0,Anual,São José do Rio Preto,Solo Sagrado,261,107,10,05/11/2023 ,04/11/2024 ,154
3414,77,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Diniz,261,107,12,05/11/2023 ,04/11/2024 ,154
3415,77,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Residencial Etemp,261,107,12,05/11/2023 ,04/11/2024 ,154
3416,86,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Boa Esperança,261,107,12,05/11/2023 ,04/11/2024 ,154
3417,91,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Ipiranga,261,107,12,05/11/2023 ,04/11/2024 ,154
3418,79,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Nazareth,261,107,12,05/11/2023 ,04/11/2024 ,154
3419,61,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Industrial,261,107,1,05/11/2023 ,04/11/2024 ,154
3420,61,M,Impressa,834.5,Semestral,São José do Rio Preto,Vila Imperial,128,107,3,05/11/2023 ,03/05/2024 ,21
3421,62,M,Digital,1251.75,Anual,São Paulo,Vila Monte Alegre,261,109,1,05/11/2023 ,04/11/2024 ,152
3422,60,M,Digital,1251.75,Anual,São José do Rio Preto,Vila Aurora,261,108,2,05/11/2023 ,04/11/2024 ,153
3423,76,F,Combo,720.0,Anual,São José do Rio Preto,Centro,104,43,12,05/11/2023 ,08/11/2024 ,61
3424,54,M,Impressa,1669.0,Anual,São José do Rio Preto,Residencial Marcia,261,107,12,05/11/2023 ,04/11/2024 ,154
3425,50,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Congonhas,261,107,12,05/11/2023 ,04/11/2024 ,154
3426,59,M,Impressa,1669.0,Anual,José Bonifácio,A DEFINIR,261,107,12,05/11/2023 ,04/11/2024 ,154
3427,59,M,Impressa,834.5,Semestral,Uchoa,Centro,128,107,2,05/11/2023 ,03/05/2024 ,21
3428,59,M,Impressa,834.5,Semestral,Mirassol,LOT VILLAGE MIRASSOL,128,107,3,05/11/2023 ,03/05/2024 ,21
3429,66,M,Impressa,1669.0,Anual,Nova Granada,A DEFINIR,261,107,12,05/11/2023 ,04/11/2024 ,154
3430,65,M,Combo,720.0,Anual,Macaubal,BUISSA 2,104,43,12,05/11/2023 ,08/11/2024 ,61
3431,61,M,Combo,780.0,Anual,Catanduva,Residencial Júlia Caparroz,156,66,12,07/11/2023 ,04/11/2024 ,90
3432,80,M,Combo,780.0,Anual,São José do Rio Preto,Vila Imperial,156,65,12,07/11/2023 ,04/11/2024 ,91
3433,86,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Palmeiras,261,106,6,07/11/2023 ,05/11/2024 ,155
3434,60,M,Combo,780.0,Anual,São José do Rio Preto,Centro,156,66,12,07/11/2023 ,05/11/2024 ,90
3435,41,M,Combo,780.0,Anual,São José do Rio Preto,Vila Diniz,156,65,12,07/11/2023 ,05/11/2024 ,91
3436,60,M,Combo,780.0,Anual,São José do Rio Preto,Jardim Aclimação,156,65,12,07/11/2023 ,05/11/2024 ,91
3437,59,F,Impressa,1669.0,Anual,São José do Rio Preto,Vila Angélica,261,106,12,07/11/2023 ,05/11/2024 ,155
3438,59,F,Combo,780.0,Anual,São José do Rio Preto,Jardim Urano,156,65,12,07/11/2023 ,05/11/2024 ,91
3439,79,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Imperial,261,106,12,07/11/2023 ,05/11/2024 ,155
3440,75,F,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,106,12,07/11/2023 ,05/11/2024 ,155
3441,78,M,Impressa,834.5,Semestral,São José do Rio Preto,Residencial Marcia,128,106,1,07/11/2023 ,04/05/2024 ,22
3442,67,M,Combo,780.0,Anual,São José do Rio Preto,Parque Residencial Damha,156,66,12,07/11/2023 ,05/11/2024 ,90
3443,67,M,Impressa,834.5,Semestral,José Bonifácio,A DEFINIR,128,106,6,07/11/2023 ,04/05/2024 ,22
3444,81,M,Combo,780.0,Anual,São José do Rio Preto,Parque Residencial Maria Zorita,156,66,12,07/11/2023 ,04/11/2024 ,90
3445,116,M,Digital,1251.75,Anual,São José do Rio Preto,Parque Residencial Damha,261,108,1,07/11/2023 ,05/11/2024 ,153
3446,64,M,Impressa,834.5,Semestral,José Bonifácio,A DEFINIR,128,106,1,07/11/2023 ,04/05/2024 ,22
3447,64,M,Combo,780.0,Anual,Fernandópolis,A DEFINIR,156,66,12,07/11/2023 ,05/11/2024 ,90
3448,66,M,Combo,780.0,Anual,Monte Azul Paulista,A DEFINIR,156,66,12,07/11/2023 ,04/11/2024 ,90
3450,86,M,Impressa,1669.0,Anual,Tanabi,Centro,261,106,12,07/11/2023 ,05/11/2024 ,155
3452,58,M,Combo,390.0,Semestral,Nova Granada,A DEFINIR,73,66,6,07/11/2023 ,06/05/2024 ,7
3453,58,M,Impressa,834.5,Semestral,Fernandópolis,JD SANTISTA,128,106,3,07/11/2023 ,04/05/2024 ,22
3454,71,M,Impressa,1669.0,Anual,Catanduva,Centro,261,98,12,08/11/2023 ,18/11/2024 ,163
3455,62,M,Combo,780.0,Anual,São José do Rio Preto,Vila Imperial,156,64,12,08/11/2023 ,06/11/2024 ,92
3457,67,M,Impressa,1669.0,Anual,São José do Rio Preto,Conjunto Habitacional Costa do Sol,261,105,10,08/11/2023 ,06/11/2024 ,156
3458,58,M,Impressa,1669.0,Anual,São José do Rio Preto,Conjunto Habitacional São José do Rio Preto,261,105,4,08/11/2023 ,06/11/2024 ,156
3459,60,M,Digital,1251.75,Anual,São José do Rio Preto,Centro,261,107,12,08/11/2023 ,06/11/2024 ,154
3460,60,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Nossa Senhora da Paz,261,105,12,08/11/2023 ,06/11/2024 ,156
3461,60,F,Combo,780.0,Anual,São José do Rio Preto,Centro,156,64,12,08/11/2023 ,06/11/2024 ,92
3462,79,M,Impressa,1669.0,Anual,São José do Rio Preto,Fazenda Monte Alto (Zona Rural),261,105,12,08/11/2023 ,06/11/2024 ,156
3463,73,M,Impressa,1669.0,Anual,São José do Rio Preto,QUINTA DO GOLFE,261,105,12,08/11/2023 ,06/11/2024 ,156
3464,60,M,Digital,1251.75,Anual,Mirassol,AEROPORTO,261,107,6,08/11/2023 ,06/11/2024 ,154
3465,67,M,Combo,780.0,Anual,Macaubal,BUISSA 2,156,65,12,08/11/2023 ,06/11/2024 ,91
3466,66,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Angélica,261,104,11,09/11/2023 ,08/11/2024 ,157
3467,58,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Alto Rio Preto,261,104,12,09/11/2023 ,08/11/2024 ,157
3468,60,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Bela Vista,261,104,12,09/11/2023 ,08/11/2024 ,157
3469,88,M,Impressa,834.5,Semestral,São José do Rio Preto,Boa Vista,128,104,6,09/11/2023 ,06/05/2024 ,24
3470,60,M,Digital,1251.75,Anual,São José do Rio Preto,Jardim Herculano,261,105,12,09/11/2023 ,08/11/2024 ,156
3471,62,M,Impressa,1669.0,Anual,São José do Rio Preto,Bom Jardim,261,104,11,09/11/2023 ,08/11/2024 ,157
3472,61,M,Impressa,1669.0,Anual,Catanduva,Centro,261,104,12,09/11/2023 ,08/11/2024 ,157
3473,56,M,Impressa,834.5,Semestral,São José do Rio Preto,Vila Ercília,128,104,6,09/11/2023 ,06/05/2024 ,24
3474,66,F,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Maracanã,261,103,12,09/11/2023 ,09/11/2024 ,158
3475,60,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Novaes,261,104,12,09/11/2023 ,08/11/2024 ,157
3476,59,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Sinibaldi,261,104,12,09/11/2023 ,08/11/2024 ,157
3477,81,F,Digital,1251.75,Anual,São José do Rio Preto,Jardim Vale do Sol,261,106,1,09/11/2023 ,08/11/2024 ,155
3478,59,M,Impressa,1669.0,Anual,São José do Rio Preto,Centro,261,104,12,09/11/2023 ,08/11/2024 ,157
3479,58,F,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Tarraf,261,104,6,09/11/2023 ,08/11/2024 ,157
3480,59,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Laranjeiras,261,102,12,09/11/2023 ,08/11/2024 ,159
3481,59,M,Digital,625.88,Semestral,São José do Rio Preto,Residencial Marcia,128,106,1,09/11/2023 ,08/05/2024 ,22
3482,59,M,Impressa,1669.0,Anual,Mirassol,Centro,261,104,11,09/11/2023 ,08/11/2024 ,157
3483,62,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Residencial Damha,261,104,8,09/11/2023 ,08/11/2024 ,157
3484,59,F,Impressa,1669.0,Anual,Mirassol,AEROPORTO,261,104,12,09/11/2023 ,08/11/2024 ,157
3485,65,M,Combo,780.0,Anual,Riolândia,Centro,156,60,12,09/11/2023 ,20/11/2024 ,96
3486,70,M,Impressa,1669.0,Anual,São José do Rio Preto,PARQUE SABIA,261,104,12,09/11/2023 ,08/11/2024 ,157
3487,59,M,Impressa,1669.0,Anual,Nova Granada,SAO BENEDITO,261,104,12,09/11/2023 ,08/11/2024 ,157
3488,60,M,Impressa,1669.0,Anual,Paulo de Faria,A DEFINIR,261,100,12,09/11/2023 ,16/11/2024 ,161
3489,58,M,Impressa,1669.0,Anual,Uchoa,JARDIM MORUMBI,261,104,12,09/11/2023 ,08/11/2024 ,157
3490,58,M,Impressa,1669.0,Anual,Santa Fé do Sul,A DEFINIR,261,104,1,09/11/2023 ,08/11/2024 ,157
3491,58,M,Combo,720.0,Anual,São José do Rio Preto,Jardim Conceição,104,42,8,11/11/2023 ,08/11/2024 ,62
3492,58,M,Combo,720.0,Anual,São José do Rio Preto,Bosque da Felicidade,104,42,12,11/11/2023 ,09/11/2024 ,62
3493,59,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Residencial Comendador Mancor Daud,261,97,10,11/11/2023 ,19/11/2024 ,164
3494,58,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Maria,261,103,12,11/11/2023 ,09/11/2024 ,158
3495,58,M,Combo,360.0,Semestral,São José do Rio Preto,Jardim Maria Cândida,52,42,2,11/11/2023 ,10/05/2024 ,10
3496,79,M,Combo,720.0,Anual,São José do Rio Preto,Parque Industrial,104,42,12,11/11/2023 ,08/11/2024 ,62
3497,64,M,Impressa,1669.0,Anual,São José do Rio Preto,Parque Residencial Romano Calil,261,103,12,11/11/2023 ,09/11/2024 ,158
3498,61,M,Combo,360.0,Semestral,São José do Rio Preto,Bom Jardim,52,42,1,11/11/2023 ,10/05/2024 ,10
3500,65,M,Impressa,1669.0,Anual,São José do Rio Preto,Cidade Nova,261,103,10,11/11/2023 ,09/11/2024 ,158
3501,63,M,Impressa,1669.0,Anual,São José do Rio Preto,Jardim Aclimação,261,103,3,11/11/2023 ,09/11/2024 ,158
3502,60,F,Combo,720.0,Anual,São José do Rio Preto,Centro,104,42,12,11/11/2023 ,09/11/2024 ,62
3503,59,M,Impressa,834.5,Semestral,São José do Rio Preto,Parque Industrial,128,103,2,11/11/2023 ,08/05/2024 ,25
3504,59,M,Impressa,1669.0,Anual,São José do Rio Preto,Vila Ercília,261,103,12,11/11/2023 ,09/11/2024 ,158
